Sale ID,Date,Order ID,Order,Product,Net sales,Payment type,Credit card,Credit card type,Billing country,Refunds,Net payments,returned_item_rate,product_type,sales_count,Count Per Order
13189993431180,2022-06-29 00:55:36+00:00,4115689930892,#19668,whole wheat bread,11.9,Shopify Payments,Visa,Standard,Canada,0.0,160.5,0.01891,bread,214,1
13189993365644,2022-06-29 00:55:36+00:00,4115689930892,#19668,charcuterie board,54.0,Shopify Payments,Visa,Standard,Canada,0.0,160.5,0.04046,savoury,188,1
13189993463948,2022-06-29 00:55:36+00:00,4115689930892,#19668,italian bread,8.7,Shopify Payments,Visa,Standard,Canada,0.0,160.5,0.02873,bread,140,1
13190065750156,2022-06-29 01:41:19+00:00,4115710673036,#19669,chocolate raspberry mousse cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.03055,cakes,726,1
13190314950796,2022-06-29 03:50:22+00:00,4115777093772,#19670,trifle cake,48.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,48.0,0.03797,cakes,494,1
13190810271884,2022-06-29 09:57:00+00:00,4115943751820,#19671,vanilla buttercake,520.0,Shopify Payments,Visa,Standard,Canada,0.0,520.0,0.03508,cakes,1231,1
13190854148236,2022-06-29 10:29:56+00:00,4115958857868,#19672,buttertarts,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,42.45,0.02301,pastry,368,1
13190854181004,2022-06-29 10:29:56+00:00,4115958857868,#19672,strawberry rhubarb pie,19.95,Shopify Payments,Mastercard,Standard,Canada,0.0,42.45,0.04,pie,120,1
13191177240716,2022-06-29 13:42:29+00:00,4116073447564,#19673,trifle cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.03797,cakes,494,1
13191188381836,2022-06-29 13:46:44+00:00,4116076560524,#19674,baked fruit tart,20.95,Manual,Manual,Manual,Canada,0.0,41.9,0.02238,pie,275,2
13191188349068,2022-06-29 13:46:44+00:00,4116076560524,#19674,baked fruit tart,20.95,Manual,Manual,Manual,Canada,0.0,41.9,0.02238,pie,275,2
13191221248140,2022-06-29 14:06:01+00:00,4116088619148,#19675,coconut cream pie,17.95,Shopify Payments,Visa,Standard,Canada,0.0,17.95,0.02169,pie,462,1
13191223214220,2022-06-29 14:06:52+00:00,4116089241740,#19676,baked fruit tart,20.95,Shopify Payments,Visa,Standard,Canada,0.0,20.95,0.02238,pie,275,1
13191233962124,2022-06-29 14:12:25+00:00,4116093239436,#19677,coconut cream pie,25.95,Shopify Payments,Visa,Standard,Canada,0.0,25.95,0.02169,pie,462,1
13191263944844,2022-06-29 14:24:27+00:00,4094411800716,#19240,chocolate raspberry mousse cake,-48.0,Manual,Manual,Manual,Canada,0.0,54.7,0.02836,cakes,726,2
13191263912076,2022-06-29 14:24:27+00:00,4094411800716,#19240,caramel chocolate chunk cheesecake,48.0,Manual,Manual,Manual,Canada,0.0,54.7,0.04524,cakes,258,1
13191281803404,2022-06-29 14:34:31+00:00,4116109361292,#19678,vanilla buttercake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.046,cakes,1231,1
13191292715148,2022-06-29 14:39:46+00:00,4116113621132,#19679,chocolate salted caramel cake,48.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,96.0,0.03214,cakes,318,1
13191292747916,2022-06-29 14:39:46+00:00,4116113621132,#19679,confetti cake,48.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,96.0,0.0147,cakes,308,1
13191303463052,2022-06-29 14:43:45+00:00,4116117749900,#19680,lunch box  individual,32.0,Shopify Payments,Visa,Standard,Canada,0.0,72.32,0.00387,catering,196,3
13191303430284,2022-06-29 14:43:45+00:00,4116117749900,#19680,lunch box  individual,16.0,Shopify Payments,Visa,Standard,Canada,0.0,72.32,0.00387,catering,196,3
13191303397516,2022-06-29 14:43:45+00:00,4116117749900,#19680,lunch box  individual,16.0,Shopify Payments,Visa,Standard,Canada,0.0,72.32,0.00387,catering,196,3
13191383941260,2022-06-29 15:14:38+00:00,4116142719116,#19681,caramel chocolate chunk cheesecake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.04524,cakes,258,1
13191392788620,2022-06-29 15:19:24+00:00,4116145602700,#19682,quiche,33.5,Shopify Payments,Visa,Standard,Canada,0.0,157.8,0.02377,savoury,865,3
13191392657548,2022-06-29 15:19:24+00:00,4116145602700,#19682,banana bread,11.95,Shopify Payments,Visa,Standard,Canada,0.0,157.8,0.00641,loaf,138,1
13191392690316,2022-06-29 15:19:24+00:00,4116145602700,#19682,lemon poppyseed loaf,12.95,Shopify Payments,Visa,Standard,Canada,0.0,157.8,0.0,loaf,117,1
13191392755852,2022-06-29 15:19:24+00:00,4116145602700,#19682,quiche,33.5,Shopify Payments,Visa,Standard,Canada,0.0,157.8,0.02377,savoury,865,3
13191392723084,2022-06-29 15:19:24+00:00,4116145602700,#19682,quiche,33.5,Shopify Payments,Visa,Standard,Canada,0.0,157.8,0.02377,savoury,865,3
13191392821388,2022-06-29 15:19:24+00:00,4116145602700,#19682,2lb mac  cheese,22.5,Shopify Payments,Visa,Standard,Canada,0.0,157.8,0.0,savoury,151,1
13192135475340,2022-06-29 16:38:02+00:00,4116338213004,#19683,cookie trays  individually wrapped,63.0,Manual,Manual,Manual,Canada,0.0,735.0,0.0238,cookies,176,1
13192135377036,2022-06-29 16:38:02+00:00,4116338213004,#19683,sandwich platter,456.0,Manual,Manual,Manual,Canada,0.0,735.0,0.07236,catering,272,1
13192135409804,2022-06-29 16:38:02+00:00,4116338213004,#19683,breakfast pastry platter,144.0,Manual,Manual,Manual,Canada,0.0,735.0,0.00724,breakfast,119,1
13192135442572,2022-06-29 16:38:02+00:00,4116338213004,#19683,crudit platter,72.0,Manual,Manual,Manual,Canada,0.0,735.0,0.05045,catering,434,2
13192135442572,2022-06-29 16:38:02+00:00,4116338213004,#19683,crudit platter,72.0,Manual,Manual,Manual,Canada,0.0,735.0,0.05045,catering,434,2
13192148844684,2022-06-29 16:41:57+00:00,4116342407308,#19684,vanilla buttercake,48.0,Manual,Manual,Manual,Canada,0.0,65.95,0.046,cakes,1231,1
13192148877452,2022-06-29 16:41:57+00:00,4116342407308,#19684,coconut cream pie,17.95,Manual,Manual,Manual,Canada,0.0,65.95,0.02169,pie,462,1
13192253931660,2022-06-29 17:18:51+00:00,4114592366732,#19646,cookie trays  individually wrapped,-33.0,Shopify Payments,Visa,Standard,Canada,0.0,45.24,0.0238,cookies,176,2
13192253898892,2022-06-29 17:18:51+00:00,4114592366732,#19646,6 peanut butter cookies,-7.95,Shopify Payments,Visa,Standard,Canada,0.0,45.24,0.00884,cookies,176,2
13192277262476,2022-06-29 17:27:56+00:00,4116384579724,#19685,strawberry rhubarb pie,41.9,Manual,Manual,Manual,Canada,0.0,41.9,0.0,pie,120,1
13192439857292,2022-06-29 18:30:43+00:00,4116439564428,#19686,caramel chocolate chunk cheesecake,32.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,32.0,0.04524,cakes,258,1
13192503492748,2022-06-29 18:53:29+00:00,4116460273804,#19687,trifle cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.03797,cakes,494,1
13192531116172,2022-06-29 19:06:11+00:00,4116469579916,#19688,guinness  ginger cake,20.95,Shopify Payments,Visa,Standard,Canada,0.0,52.95,0.0042,pastry,439,1
13192531083404,2022-06-29 19:06:11+00:00,4116469579916,#19688,caramel chocolate chunk cheesecake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,52.95,0.04524,cakes,258,1
13192598945932,2022-06-29 19:35:17+00:00,4116492877964,#19690,coconut cream pie,25.95,Manual,Manual,Manual,Canada,0.0,25.95,0.02169,pie,462,1
13192685879436,2022-06-29 20:10:47+00:00,4116520370316,#19692,vanilla buttercake,48.0,Shopify Payments,American Express,Premium,Canada,0.0,75.0,0.046,cakes,1231,1
13192685912204,2022-06-29 20:10:47+00:00,4116520370316,#19692,6 cupcakes,27.0,Shopify Payments,American Express,Premium,Canada,0.0,75.0,0.0,cakes,971,1
13192695021708,2022-06-29 20:14:48+00:00,4116523614348,#19693,vanilla buttercake,59.0,Manual,Manual,Manual,Canada,0.0,59.0,0.09523,cakes,1231,1
13192919122060,2022-06-29 21:28:45+00:00,4116581810316,#19694,chocolate buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,55.9,0.021,cakes,595,1
13192919154828,2022-06-29 21:28:45+00:00,4116581810316,#19694,banana bread,11.95,Shopify Payments,Visa,Standard,Canada,0.0,55.9,0.00641,loaf,138,1
13192919089292,2022-06-29 21:28:45+00:00,4116581810316,#19694,strawberry rhubarb pie,19.95,Shopify Payments,Visa,Standard,Canada,0.0,55.9,0.04,pie,120,1
13193009168524,2022-06-29 22:14:37+00:00,4116611498124,#19695,strawberry rhubarb pie,28.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,28.95,0.04,pie,120,1
13194248126604,2022-06-30 10:52:54+00:00,4116980924556,#19696,quiche,33.5,Shopify Payments,Mastercard,Standard,Canada,0.0,199.15,0.02377,savoury,865,3
13194248061068,2022-06-30 10:52:54+00:00,4116980924556,#19696,sourdough bread,5.95,Shopify Payments,Mastercard,Standard,Canada,0.0,199.15,0.00844,bread,333,1
13194248093836,2022-06-30 10:52:54+00:00,4116980924556,#19696,challah,8.25,Shopify Payments,Mastercard,Standard,Canada,0.0,199.15,0.02298,bread,68,1
13194248028300,2022-06-30 10:52:54+00:00,4116980924556,#19696,whole wheat bread,5.95,Shopify Payments,Mastercard,Standard,Canada,0.0,199.15,0.01891,bread,214,1
13194247995532,2022-06-30 10:52:54+00:00,4116980924556,#19696,6 raisin scones,45.0,Shopify Payments,Mastercard,Standard,Canada,0.0,199.15,0.01639,scones,62,1
13194248159372,2022-06-30 10:52:54+00:00,4116980924556,#19696,quiche,67.0,Shopify Payments,Mastercard,Standard,Canada,0.0,199.15,0.02377,savoury,865,3
13194248192140,2022-06-30 10:52:54+00:00,4116980924556,#19696,quiche,33.5,Shopify Payments,Mastercard,Standard,Canada,0.0,199.15,0.02377,savoury,865,3
13194281156748,2022-06-30 11:20:07+00:00,4116993310860,#19697,buttertarts,45.0,Shopify Payments,Visa,Standard,Canada,0.0,45.0,0.02301,pastry,368,4
13194281156748,2022-06-30 11:20:07+00:00,4116993310860,#19697,buttertarts,45.0,Manual,Manual,Manual,Canada,0.0,45.0,0.02301,pastry,368,4
13194297114764,2022-06-30 11:34:47+00:00,4116999307404,#19698,multigrain sourdough,29.0,Shopify Payments,American Express,Premium,Canada,0.0,29.0,0.02531,bread,309,2
13194297114764,2022-06-30 11:34:47+00:00,4116999307404,#19698,multigrain sourdough,29.0,Shopify Payments,American Express,Premium,Canada,0.0,29.0,0.02531,bread,309,2
13194553655436,2022-06-30 13:57:56+00:00,4117090926732,#19699,cherry pie,18.95,Shopify Payments,Visa,Standard,Canada,0.0,64.15,0.02252,pie,235,1
13194553622668,2022-06-30 13:57:56+00:00,4117090926732,#19699,breakfast pastry platter,40.0,Shopify Payments,Visa,Standard,Canada,0.0,64.15,0.00724,breakfast,119,1
13194626859148,2022-06-30 14:34:40+00:00,4117116780684,#19700,strawberry rhubarb pie,20.95,Shopify Payments,Visa,Standard,Canada,0.0,62.85,0.0,pie,120,1
13194626891916,2022-06-30 14:34:40+00:00,4117116780684,#19700,baked fruit tart,20.95,Shopify Payments,Visa,Standard,Canada,0.0,62.85,0.02238,pie,275,1
13194626924684,2022-06-30 14:34:40+00:00,4117116780684,#19700,guinness  ginger cake,20.95,Shopify Payments,Visa,Standard,Canada,0.0,62.85,0.0042,pastry,439,1
13194699210892,2022-06-30 15:09:44+00:00,4117141749900,#19703,lemon cheesecake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.04347,cakes,109,1
13194795810956,2022-06-30 15:45:19+00:00,4117170126988,#19704,vanilla buttercake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,48.0,0.046,cakes,1231,1
13194979639436,2022-06-30 17:01:52+00:00,4117232156812,#19705,chocolate salted caramel cake,70.0,Manual,Manual,Manual,Canada,0.0,70.0,0.0,cakes,318,1
13194998546572,2022-06-30 17:09:35+00:00,4117238579340,#19706,vanilla buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,24.0,0.03663,cakes,1231,1
13195033739404,2022-06-30 17:24:14+00:00,4117250769036,#19707,vanilla buttercake,65.0,Manual,Manual,Manual,Canada,0.0,65.0,0.09523,cakes,1231,1
13195098456204,2022-06-30 17:49:30+00:00,4117273510028,#19708,caramel chocolate chunk cheesecake,65.0,Shopify Payments,American Express,Premium,Canada,0.0,65.0,0.04524,cakes,258,1
13195165499532,2022-06-30 18:18:32+00:00,4117297725580,#19709,chocolate salted caramel cake,48.0,Manual,Manual,Manual,Canada,0.0,48.0,0.03214,cakes,318,1
13195222384780,2022-06-30 18:43:52+00:00,4117317517452,#19710,multigrain sourdough,7.25,Manual,Manual,Manual,Canada,0.0,25.2,0.00433,bread,309,1
13195222352012,2022-06-30 18:43:52+00:00,4117317517452,#19710,coconut cream pie,17.95,Manual,Manual,Manual,Canada,0.0,25.2,0.02169,pie,462,1
13195222712460,2022-06-30 18:44:02+00:00,4117317648524,#19711,chocolate peanut butter cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.02564,cakes,179,1
13195348705420,2022-06-30 19:38:34+00:00,4117361918092,#19714,6 cupcakes,22.5,Manual,Manual,Manual,Canada,0.0,29.45,0.05241,cakes,971,1
13195367710860,2022-06-30 19:46:48+00:00,4117368504460,#19715,vanilla buttercake,24.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,24.0,0.03663,cakes,1231,1
13195524440204,2022-06-30 20:58:41+00:00,4117425094796,#19716,chocolate chip cookie cake,19.95,Shopify Payments,Visa,Standard,Canada,0.0,19.95,0.04705,cakes,109,1
13196817006732,2022-07-01 10:35:29+00:00,4117856157836,#19717,plain cheesecake choice of topping,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.0606,cakes,164,1
13197406797964,2022-07-01 14:52:27+00:00,4118026256524,#19718,sourdough bread,8.25,Shopify Payments,Mastercard,Standard,Canada,0.0,56.25,0.00844,bread,333,1
13197406765196,2022-07-01 14:52:27+00:00,4118026256524,#19718,confetti cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,56.25,0.0147,cakes,308,1
13207476207756,2022-07-02 12:16:15+00:00,4119430037644,#19719,chocolate buttercake,24.0,Shopify Payments,Mastercard,Standard,Canada,0.0,36.15,0.021,cakes,595,1
13207927488652,2022-07-02 14:04:05+00:00,4119602364556,#19720,coconut cream pie,17.95,Shopify Payments,Mastercard,Standard,Canada,0.0,17.95,0.02169,pie,462,1
13208192614540,2022-07-02 15:21:26+00:00,4119690936460,#19721,carrot cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.04557,cakes,483,1
13208245403788,2022-07-02 15:44:54+00:00,4119708401804,#19722,6 cupcakes,22.5,Manual,Manual,Manual,Canada,0.0,22.5,0.05241,cakes,971,1
13208276762764,2022-07-02 15:59:38+00:00,4119719641228,#19723,trifle cake,48.0,Manual,Manual,Manual,Canada,0.0,48.0,0.03797,cakes,494,1
13208288657548,2022-07-02 16:04:58+00:00,4119724097676,#19724,breakfast pastry platter,40.0,Shopify Payments,Visa,Standard,United States,0.0,45.2,0.00724,breakfast,119,1
13208583274636,2022-07-02 18:05:33+00:00,4119829315724,#19725,quiche,23.5,Manual,Manual,Manual,Canada,0.0,64.3,0.02377,savoury,865,1
13208583241868,2022-07-02 18:05:33+00:00,4119829315724,#19725,6 hermit cookies,6.95,Manual,Manual,Manual,Canada,0.0,64.3,0.05,cookies,69,1
13208583110796,2022-07-02 18:05:33+00:00,4119829315724,#19725,strawberry rhubarb pie,19.95,Manual,Manual,Manual,Canada,0.0,64.3,0.04,pie,120,1
13208583209100,2022-07-02 18:05:33+00:00,4119829315724,#19725,6 oatmeal chocolate chip cookies,6.95,Manual,Manual,Manual,Canada,0.0,64.3,0.04054,cookies,106,1
13208766021772,2022-07-02 19:18:37+00:00,4119888232588,#19726,trifle cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.03797,cakes,494,1
13209205768332,2022-07-02 22:03:17+00:00,4120042143884,#19727,confetti cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.0,cakes,308,1
13212440035468,2022-07-03 12:41:37+00:00,4120906956940,#19728,8inch lemon meringue pie,15.95,Shopify Payments,Visa,Standard,Canada,0.0,15.95,0.0,pie,313,1
13212610756748,2022-07-03 14:31:11+00:00,4120966103180,#19729,apple raisin walnut loaf,15.95,Manual,Manual,Manual,Canada,0.0,15.95,0.0,loaf,68,1
13212654010508,2022-07-03 14:56:12+00:00,4120981536908,#19730,chocolate chip cookie cake,19.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,32.1,0.04705,cakes,109,1
13212931358860,2022-07-03 17:09:18+00:00,4121074991244,#19731,baileys  coffee cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.04102,cakes,233,1
13213138845836,2022-07-03 18:56:42+00:00,4121151045772,#19732,blueberry pie,27.95,Shopify Payments,Visa,Standard,Canada,0.0,39.9,0.04784,pie,268,1
13213138878604,2022-07-03 18:56:42+00:00,4121151045772,#19732,banana bread,11.95,Shopify Payments,Visa,Standard,Canada,0.0,39.9,0.00641,loaf,138,1
13213333651596,2022-07-03 20:38:03+00:00,4121221726348,#19733,challah,8.25,Shopify Payments,Visa,Standard,Canada,0.0,55.75,0.02298,bread,68,1
13213333717132,2022-07-03 20:38:03+00:00,4121221726348,#19733,whole wheat bread,17.85,Shopify Payments,Visa,Standard,Canada,0.0,55.75,0.01891,bread,214,1
13213333749900,2022-07-03 20:38:03+00:00,4121221726348,#19733,6 croissants,23.7,Shopify Payments,Visa,Standard,Canada,0.0,55.75,0.02898,breakfast,136,1
13213333684364,2022-07-03 20:38:03+00:00,4121221726348,#19733,sourdough bread,5.95,Shopify Payments,Visa,Standard,Canada,0.0,55.75,0.00844,bread,333,1
13213467410572,2022-07-03 22:00:43+00:00,4121270354060,#19734,6 macarons,35.4,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,35.4,0.09871,cookies,197,1
13213592912012,2022-07-03 23:31:24+00:00,4121313280140,#19735,pizza dough,3.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,51.95,0.01388,savoury,53,1
13213592944780,2022-07-03 23:31:24+00:00,4121313280140,#19735,trifle cake,48.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,51.95,0.03797,cakes,494,1
13215057870988,2022-07-04 13:36:59+00:00,4121709117580,#19736,6 cupcakes,22.5,Shopify Payments,Visa,Standard,Canada,0.0,22.5,0.05241,cakes,971,1
13215151915148,2022-07-04 14:31:28+00:00,4121742704780,#19737,raspberry pie,32.95,Shopify Payments,Visa,Standard,Canada,0.0,60.9,0.02366,pie,413,1
13215151947916,2022-07-04 14:31:28+00:00,4121742704780,#19737,apple pie,27.95,Shopify Payments,Visa,Standard,Canada,0.0,60.9,0.0172,pie,888,1
13215291441292,2022-07-04 15:40:47+00:00,4121788317836,#19738,multigrain sourdough,29.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,37.75,0.02531,bread,309,2
13215291441292,2022-07-04 15:40:47+00:00,4121788317836,#19738,multigrain sourdough,29.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,37.75,0.02531,bread,309,2
13215291375756,2022-07-04 15:40:47+00:00,4121788317836,#19738,pulla bread,8.75,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,37.75,0.01593,bread,185,1
13215300124812,2022-07-04 15:45:12+00:00,4121791398028,#19739,guinness  ginger cake,20.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,28.2,0.0042,pastry,439,1
13215300092044,2022-07-04 15:45:12+00:00,4121791398028,#19739,multigrain sourdough,7.25,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,28.2,0.02531,bread,309,2
13215300092044,2022-07-04 15:45:12+00:00,4121791398028,#19739,multigrain sourdough,7.25,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,28.2,0.02531,bread,309,2
13215356911756,2022-07-04 16:13:53+00:00,4121810469004,#19740,chocolate raspberry mousse cake,48.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,48.0,0.03055,cakes,726,1
13215929335948,2022-07-04 21:07:56+00:00,4122013139084,#19741,chocolate buttercake,41.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,41.0,0.021,cakes,595,1
13216492748940,2022-07-05 03:01:00+00:00,4122181271692,#19742,vanilla buttercake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,56.77,0.046,cakes,1231,1
13217608990860,2022-07-05 11:31:43+00:00,4122430275724,#19743,jam filled layer cake,52.0,Shopify Payments,Mastercard,Standard,Canada,0.0,52.0,0.11764,cakes,178,1
13217714241676,2022-07-05 12:37:29+00:00,4122474578060,#19744,chicken pot pie,15.25,Shopify Payments,Mastercard,Standard,Canada,0.0,15.25,0.02407,savoury,361,1
13217731018892,2022-07-05 12:48:40+00:00,4122480083084,#19745,chocolate raspberry mousse cake,32.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,32.0,0.02836,cakes,726,1
13217872969868,2022-07-05 13:50:13+00:00,4122520617100,#19746,chocolate raspberry mousse cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.02836,cakes,726,1
13218117550220,2022-07-05 15:41:59+00:00,4122596475020,#19747,lemon poppyseed loaf,51.8,Shopify Payments,Mastercard,Standard,Canada,0.0,51.8,0.0,loaf,117,1
13219205054604,2022-07-05 21:01:43+00:00,4122860257420,#19748,guinness  ginger cake,20.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,20.95,0.0042,pastry,439,1
13219280912524,2022-07-05 21:30:03+00:00,4122879262860,#19749,baileys  coffee cake,32.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,32.0,0.04102,cakes,233,1
13219293888652,2022-07-05 21:38:08+00:00,4122883817612,#19750,confetti cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,48.0,0.0147,cakes,308,1
13219625369740,2022-07-06 00:16:05+00:00,4122971504780,#19751,baked fruit tart,20.95,Shopify Payments,Visa,Standard,Canada,0.0,25.3,0.02238,pie,275,1
13219625336972,2022-07-06 00:16:05+00:00,4122971504780,#19751,italian bread,4.35,Shopify Payments,Visa,Standard,Canada,0.0,25.3,0.02873,bread,140,1
13224041349260,2022-07-06 12:21:59+00:00,4122181271692,#19742,delivery charge,11.0,Shopify Payments,Visa,Standard,Canada,0.0,56.77,0.01538,delivery,172,1
